Gene stable ID	Gene stable ID version	Mouse gene stable ID	Mouse gene name	Gene name	Mouse homology type
ENSG00000116127	ENSG00000116127.20	ENSMUSG00000063810	Alms1	ALMS1	ortholog_one2one
ENSG00000110888	ENSG00000110888.19	ENSMUSG00000030309	Caprin2	CAPRIN2	ortholog_one2one
ENSG00000232677	ENSG00000232677.11			LINC00665	
ENSG00000205231	ENSG00000205231.1			TTLL10-AS1	
ENSG00000068024	ENSG00000068024.18	ENSMUSG00000026313	Hdac4	HDAC4	ortholog_one2one
ENSG00000077092	ENSG00000077092.20	ENSMUSG00000017491	Rarb	RARB	ortholog_one2one
ENSG00000261824	ENSG00000261824.8			LINC00662	
ENSG00000085831	ENSG00000085831.16	ENSMUSG00000028555	Ttc39a	TTC39A	ortholog_one2one
ENSG00000115738	ENSG00000115738.10	ENSMUSG00000020644	Id2	ID2	ortholog_one2one
ENSG00000143797	ENSG00000143797.12	ENSMUSG00000020646	Mboat2	MBOAT2	ortholog_one2one
ENSG00000186393	ENSG00000186393.6	ENSMUSG00000075570	Krt26	KRT26	ortholog_one2one
ENSG00000268061	ENSG00000268061.6			NAPA-AS1	
ENSG00000152049	ENSG00000152049.7	ENSMUSG00000047330	Kcne4	KCNE4	ortholog_one2one
ENSG00000134313	ENSG00000134313.17	ENSMUSG00000036333	Kidins220	KIDINS220	ortholog_one2one
ENSG00000174173	ENSG00000174173.7	ENSMUSG00000044763	Trmt10c	TRMT10C	ortholog_one2one
ENSG00000133657	ENSG00000133657.17	ENSMUSG00000022533	Atp13a3	ATP13A3	ortholog_one2one
ENSG00000130816	ENSG00000130816.17	ENSMUSG00000004099	Dnmt1	DNMT1	ortholog_one2one
ENSG00000066923	ENSG00000066923.19	ENSMUSG00000036928	Stag3	STAG3	ortholog_one2one
ENSG00000108828	ENSG00000108828.16	ENSMUSG00000034993	Vat1	VAT1	ortholog_one2one
ENSG00000187492	ENSG00000187492.9	ENSMUSG00000032595	Cdhr4	CDHR4	ortholog_one2one
ENSG00000182179	ENSG00000182179.13	ENSMUSG00000032596	Uba7	UBA7	ortholog_one2one
ENSG00000188554	ENSG00000188554.15	ENSMUSG00000017119	Nbr1	NBR1	ortholog_one2one
ENSG00000183763	ENSG00000183763.9	ENSMUSG00000032586	Traip	TRAIP	ortholog_one2one
ENSG00000129965	ENSG00000129965.15			INS-IGF2	
ENSG00000099869	ENSG00000099869.8			IGF2-AS	
ENSG00000187634	ENSG00000187634.13	ENSMUSG00000096351	Samd11	SAMD11	ortholog_one2one
ENSG00000254647	ENSG00000254647.7	ENSMUSG00000035804	Ins1	INS	ortholog_one2many
ENSG00000254647	ENSG00000254647.7	ENSMUSG00000000215	Ins2	INS	ortholog_one2many
ENSG00000184988	ENSG00000184988.8	ENSMUSG00000034947	Tmem106a	TMEM106A	ortholog_one2one
ENSG00000180176	ENSG00000180176.15	ENSMUSG00000000214	Th	TH	ortholog_one2one
ENSG00000111247	ENSG00000111247.15	ENSMUSG00000030346	Rad51ap1	RAD51AP1	ortholog_one2one
ENSG00000156876	ENSG00000156876.10	ENSMUSG00000027959	Sass6	SASS6	ortholog_one2one
ENSG00000164076	ENSG00000164076.17	ENSMUSG00000032936	Camkv	CAMKV	ortholog_one2one
ENSG00000137992	ENSG00000137992.15	ENSMUSG00000000340	Dbt	DBT	ortholog_one2one
ENSG00000225190	ENSG00000225190.12	ENSMUSG00000034247	Plekhm1	PLEKHM1	ortholog_one2one
ENSG00000119820	ENSG00000119820.11	ENSMUSG00000024072	Yipf4	YIPF4	ortholog_one2one
ENSG00000230046	ENSG00000230046.1			BIRC6-AS1	
ENSG00000137996	ENSG00000137996.13	ENSMUSG00000000339	Rtca	RTCA	ortholog_one2one
ENSG00000018699	ENSG00000018699.13	ENSMUSG00000024078	Ttc27	TTC27	ortholog_one2one
ENSG00000010219	ENSG00000010219.14	ENSMUSG00000030345	Dyrk4	DYRK4	ortholog_one2one
ENSG00000183734	ENSG00000183734.5	ENSMUSG00000009248	Ascl2	ASCL2	ortholog_one2one
ENSG00000110665	ENSG00000110665.12			C11orf21	
ENSG00000230876	ENSG00000230876.8			LINC00486	
ENSG00000064201	ENSG00000064201.16	ENSMUSG00000000244	Tspan32	TSPAN32	ortholog_one2one
ENSG00000164078	ENSG00000164078.14	ENSMUSG00000032584	Mst1r	MST1R	ortholog_one2one
ENSG00000137948	ENSG00000137948.19	ENSMUSG00000029279	Brdt	BRDT	ortholog_one2one
ENSG00000167107	ENSG00000167107.13	ENSMUSG00000076435	Acsf2	ACSF2	ortholog_one2one
ENSG00000085978	ENSG00000085978.22	ENSMUSG00000026289	Atg16l1	ATG16L1	ortholog_one2one
ENSG00000111254	ENSG00000111254.8	ENSMUSG00000030344	Akap3	AKAP3	ortholog_one2one
ENSG00000106012	ENSG00000106012.19			IQCE	
ENSG00000130158	ENSG00000130158.14	ENSMUSG00000032198	Dock6	DOCK6	ortholog_one2one
ENSG00000149091	ENSG00000149091.15	ENSMUSG00000040479	Dgkz	DGKZ	ortholog_one2one
ENSG00000164077	ENSG00000164077.15	ENSMUSG00000032583	Mon1a	MON1A	ortholog_one2one
ENSG00000130035	ENSG00000130035.9			GALNT8	
ENSG00000004534	ENSG00000004534.15	ENSMUSG00000032582	Rbm6	RBM6	ortholog_one2one
ENSG00000136457	ENSG00000136457.10	ENSMUSG00000039084	Chad	CHAD	ortholog_one2one
ENSG00000177990	ENSG00000177990.12	ENSMUSG00000085576	Dpy19l2	DPY19L2	ortholog_one2one
ENSG00000136444	ENSG00000136444.10	ENSMUSG00000039096	Rsad1	RSAD1	ortholog_one2one
ENSG00000185761	ENSG00000185761.11	ENSMUSG00000043822	Adamtsl5	ADAMTSL5	ortholog_one2one
ENSG00000121774	ENSG00000121774.18	ENSMUSG00000028790	Khdrbs1	KHDRBS1	ortholog_one2one
ENSG00000049283	ENSG00000049283.19	ENSMUSG00000010080	Epn3	EPN3	ortholog_one2one
ENSG00000130561	ENSG00000130561.17	ENSMUSG00000056055	Sag	SAG	ortholog_one2one
ENSG00000142556	ENSG00000142556.19			ZNF614	
ENSG00000121775	ENSG00000121775.18	ENSMUSG00000053730	Tmem39b	TMEM39B	ortholog_one2one
ENSG00000196935	ENSG00000196935.10	ENSMUSG00000020121	Srgap1	SRGAP1	ortholog_one2one
ENSG00000256087	ENSG00000256087.7			ZNF432	
ENSG00000197608	ENSG00000197608.12			ZNF841	
ENSG00000204611	ENSG00000204611.7			ZNF616	
ENSG00000153930	ENSG00000153930.13	ENSMUSG00000047773	Ankfn1	ANKFN1	ortholog_one2one
ENSG00000025800	ENSG00000025800.14	ENSMUSG00000003731	Kpna6	KPNA6	ortholog_one2one
ENSG00000077044	ENSG00000077044.11	ENSMUSG00000070738	Dgkd	DGKD	ortholog_one2one
ENSG00000185432	ENSG00000185432.12	ENSMUSG00000058057	Mettl7a3	METTL7A	ortholog_one2many
ENSG00000185432	ENSG00000185432.12	ENSMUSG00000054619	Mettl7a1	METTL7A	ortholog_one2many
ENSG00000185432	ENSG00000185432.12	ENSMUSG00000056487	Mettl7a2	METTL7A	ortholog_one2many
ENSG00000196267	ENSG00000196267.14			ZNF836	
ENSG00000183691	ENSG00000183691.6	ENSMUSG00000048616	Nog	NOG	ortholog_one2one
ENSG00000123268	ENSG00000123268.9	ENSMUSG00000023027	Atf1	ATF1	ortholog_one2one
ENSG00000184185	ENSG00000184185.10	ENSMUSG00000042529	Kcnj12	KCNJ12	ortholog_one2many
ENSG00000196214	ENSG00000196214.11			ZNF766	
ENSG00000155034	ENSG00000155034.21	ENSMUSG00000066640	Fbxl18	FBXL18	ortholog_one2one
ENSG00000186452	ENSG00000186452.11	ENSMUSG00000045631	Tmprss12	TMPRSS12	ortholog_one2one
ENSG00000198464	ENSG00000198464.14	ENSMUSG00000000103	Zfy2	ZNF480	ortholog_many2many
ENSG00000198464	ENSG00000198464.14	ENSMUSG00000053211	Zfy1	ZNF480	ortholog_many2many
ENSG00000160050	ENSG00000160050.16	ENSMUSG00000028795	Ccdc28b	CCDC28B	ortholog_one2one
ENSG00000214511	ENSG00000214511.4	ENSMUSG00000093550	Higd1c	HIGD1C	ortholog_one2one
ENSG00000086232	ENSG00000086232.13	ENSMUSG00000029613	Eif2ak1	EIF2AK1	ortholog_one2one
ENSG00000167554	ENSG00000167554.15	ENSMUSG00000000103	Zfy2	ZNF610	ortholog_many2many
ENSG00000167554	ENSG00000167554.15	ENSMUSG00000053211	Zfy1	ZNF610	ortholog_many2many
ENSG00000171847	ENSG00000171847.11	ENSMUSG00000043549	Fam90a1b	FAM90A1	ortholog_many2many
ENSG00000171847	ENSG00000171847.11	ENSMUSG00000079112	Fam90a1a	FAM90A1	ortholog_many2many
ENSG00000006283	ENSG00000006283.18	ENSMUSG00000020866	Cacna1g	CACNA1G	ortholog_one2one
ENSG00000231346	ENSG00000231346.5			LINC01160	
ENSG00000221923	ENSG00000221923.9			ZNF880	
ENSG00000064703	ENSG00000064703.13	ENSMUSG00000027905	Ddx20	DDX20	ortholog_one2one
ENSG00000167286	ENSG00000167286.11	ENSMUSG00000032094	Cd3d	CD3D	ortholog_one2one
ENSG00000196465	ENSG00000196465.11	ENSMUSG00000039824	Myl6b	MYL6B	ortholog_one2one
ENSG00000003756	ENSG00000003756.17	ENSMUSG00000032580	Rbm5	RBM5	ortholog_one2one
ENSG00000167555	ENSG00000167555.14			ZNF528	
ENSG00000160654	ENSG00000160654.11	ENSMUSG00000002033	Cd3g	CD3G	ortholog_one2one
ENSG00000106346	ENSG00000106346.12	ENSMUSG00000051306	Usp42	USP42	ortholog_one2one
ENSG00000183091	ENSG00000183091.21	ENSMUSG00000026950	Neb	NEB	ortholog_one2one
ENSG00000198633	ENSG00000198633.11			ZNF534	
ENSG00000137752	ENSG00000137752.25	ENSMUSG00000025888	Casp1	CASP1	ortholog_one2many
ENSG00000111732	ENSG00000111732.12	ENSMUSG00000040627	Aicda	AICDA	ortholog_one2one
ENSG00000105568	ENSG00000105568.19	ENSMUSG00000007564	Ppp2r1a	PPP2R1A	ortholog_one2one
ENSG00000008256	ENSG00000008256.17	ENSMUSG00000018001	Cyth3	CYTH3	ortholog_one2one
ENSG00000122406	ENSG00000122406.14			RPL5	
ENSG00000006468	ENSG00000006468.15	ENSMUSG00000004151	Etv1	ETV1	ortholog_one2one
ENSG00000162129	ENSG00000162129.15	ENSMUSG00000001829	Clpb	CLPB	ortholog_one2one
ENSG00000114013	ENSG00000114013.16	ENSMUSG00000022901	Cd86	CD86	ortholog_one2one
ENSG00000089335	ENSG00000089335.22			ZNF302	
ENSG00000065970	ENSG00000065970.9	ENSMUSG00000003154	Foxj2	FOXJ2	ortholog_one2one
ENSG00000036828	ENSG00000036828.17	ENSMUSG00000051980	Casr	CASR	ortholog_one2one
ENSG00000143033	ENSG00000143033.18	ENSMUSG00000029267	Mtf2	MTF2	ortholog_one2one
ENSG00000171860	ENSG00000171860.5	ENSMUSG00000040552	C3ar1	C3AR1	ortholog_one2one
ENSG00000089818	ENSG00000089818.18	ENSMUSG00000030327	Necap1	NECAP1	ortholog_one2one
ENSG00000121552	ENSG00000121552.4	ENSMUSG00000071561	Cstdc5	CSTA	ortholog_one2many
ENSG00000121552	ENSG00000121552.4	ENSMUSG00000094733	Csta3	CSTA	ortholog_one2many
ENSG00000121552	ENSG00000121552.4	ENSMUSG00000079594	Cstdc6	CSTA	ortholog_one2many
ENSG00000121552	ENSG00000121552.4	ENSMUSG00000034362	Csta1	CSTA	ortholog_one2many
ENSG00000121552	ENSG00000121552.4	ENSMUSG00000095620	Csta2	CSTA	ortholog_one2many
ENSG00000121552	ENSG00000121552.4	ENSMUSG00000022902	Stfa2	CSTA	ortholog_one2many
ENSG00000121552	ENSG00000121552.4	ENSMUSG00000054905	Stfa3	CSTA	ortholog_one2many
ENSG00000121552	ENSG00000121552.4	ENSMUSG00000071562	Stfa1	CSTA	ortholog_one2many
ENSG00000121552	ENSG00000121552.4	ENSMUSG00000059657	Stfa2l1	CSTA	ortholog_one2many
ENSG00000121552	ENSG00000121552.4	ENSMUSG00000079597	Cstdc4	CSTA	ortholog_one2many
ENSG00000153896	ENSG00000153896.19			ZNF599	
ENSG00000114023	ENSG00000114023.16	ENSMUSG00000003955	Fam162a	FAM162A	ortholog_one2one
ENSG00000227392	ENSG00000227392.3			HPN-AS1	
ENSG00000204361	ENSG00000204361.10	ENSMUSG00000032028	Nxpe2	NXPE2	ortholog_one2one
ENSG00000196981	ENSG00000196981.4	ENSMUSG00000034379	Wdr5b	WDR5B	ortholog_one2one
ENSG00000266904	ENSG00000266904.8			LINC00663	
ENSG00000095110	ENSG00000095110.9			NXPE1	
ENSG00000114030	ENSG00000114030.13	ENSMUSG00000022905	Kpna1	KPNA1	ortholog_one2one
ENSG00000081665	ENSG00000081665.14			ZNF506	
ENSG00000189410	ENSG00000189410.12	ENSMUSG00000045349	Sh2d5	SH2D5	ortholog_one2one
ENSG00000110025	ENSG00000110025.13	ENSMUSG00000024787	Snx15	SNX15	ortholog_one2one
ENSG00000136237	ENSG00000136237.20	ENSMUSG00000041992	Rapgef5	RAPGEF5	ortholog_one2one
ENSG00000256771	ENSG00000256771.5			ZNF253	
ENSG00000120784	ENSG00000120784.17	ENSMUSG00000047473	Zfp30	ZFP30	ortholog_one2one
ENSG00000117298	ENSG00000117298.16	ENSMUSG00000057530	Ece1	ECE1	ortholog_one2one
ENSG00000168061	ENSG00000168061.17	ENSMUSG00000024790	Sac3d1	SAC3D1	ortholog_one2one
ENSG00000161551	ENSG00000161551.15			ZNF577	
ENSG00000111729	ENSG00000111729.15	ENSMUSG00000049037	Clec4a1	CLEC4A	ortholog_one2one
ENSG00000138496	ENSG00000138496.17	ENSMUSG00000022906	Parp9	PARP9	ortholog_one2one
ENSG00000168060	ENSG00000168060.16	ENSMUSG00000054999	Naaladl1	NAALADL1	ortholog_one2one
ENSG00000115275	ENSG00000115275.15	ENSMUSG00000030036	Mogs	MOGS	ortholog_one2one
ENSG00000122547	ENSG00000122547.12	ENSMUSG00000036611	Eepd1	EEPD1	ortholog_one2one
ENSG00000196946	ENSG00000196946.11	ENSMUSG00000055150	Zfp78	ZNF705A	ortholog_many2many
ENSG00000115590	ENSG00000115590.14	ENSMUSG00000026073	Il1r2	IL1R2	ortholog_one2one
ENSG00000163840	ENSG00000163840.10	ENSMUSG00000049502	Dtx3l	DTX3L	ortholog_one2one
ENSG00000182318	ENSG00000182318.6	ENSMUSG00000054715	Zscan22	ZSCAN22	ortholog_one2one
ENSG00000129317	ENSG00000129317.15	ENSMUSG00000033356	Pus7l	PUS7L	ortholog_one2one
ENSG00000121410	ENSG00000121410.12	ENSMUSG00000022347	A1bg	A1BG	ortholog_one2one
ENSG00000173200	ENSG00000173200.13			PARP15	
ENSG00000011426	ENSG00000011426.11	ENSMUSG00000036777	Anln	ANLN	ortholog_one2one
ENSG00000138442	ENSG00000138442.11	ENSMUSG00000026019	Wdr12	WDR12	ortholog_one2one
ENSG00000268895	ENSG00000268895.6			A1BG-AS1	
ENSG00000146670	ENSG00000146670.10	ENSMUSG00000024791	Cdca5	CDCA5	ortholog_one2one
ENSG00000174586	ENSG00000174586.11			ZNF497	
ENSG00000143502	ENSG00000143502.16	ENSMUSG00000038576	Susd4	SUSD4	ortholog_one2one
ENSG00000125037	ENSG00000125037.13	ENSMUSG00000030286	Emc3	EMC3	ortholog_one2one
ENSG00000152475	ENSG00000152475.7	ENSMUSG00000000103	Zfy2	ZNF837	ortholog_many2many
ENSG00000152475	ENSG00000152475.7	ENSMUSG00000053211	Zfy1	ZNF837	ortholog_many2many
ENSG00000151239	ENSG00000151239.14	ENSMUSG00000022451	Twf1	TWF1	ortholog_one2one
ENSG00000083845	ENSG00000083845.9	ENSMUSG00000012848	Rps5	RPS5	ortholog_one2one
ENSG00000162300	ENSG00000162300.13	ENSMUSG00000024792	Zfpl1	ZFPL1	ortholog_one2one
ENSG00000144867	ENSG00000144867.13	ENSMUSG00000032553	Srprb	SRPRB	ortholog_one2one
ENSG00000116030	ENSG00000116030.17	ENSMUSG00000026021	Sumo1	SUMO1	ortholog_one2one
ENSG00000171574	ENSG00000171574.19	ENSMUSG00000000103	Zfy2	ZNF584	ortholog_many2many
ENSG00000171574	ENSG00000171574.19	ENSMUSG00000053211	Zfy1	ZNF584	ortholog_many2many
ENSG00000187066	ENSG00000187066.9	ENSMUSG00000047733	Tmem262	TMEM262	ortholog_one2one
ENSG00000255920	ENSG00000255920.4			CCND2-AS1	
ENSG00000239445	ENSG00000239445.6			ST3GAL6-AS1	
ENSG00000149809	ENSG00000149809.17	ENSMUSG00000024799	Tm7sf2	TM7SF2	ortholog_one2one
ENSG00000198001	ENSG00000198001.16	ENSMUSG00000059883	Irak4	IRAK4	ortholog_one2one
ENSG00000132436	ENSG00000132436.13	ENSMUSG00000035455	Fignl1	FIGNL1	ortholog_one2one
ENSG00000057019	ENSG00000057019.16	ENSMUSG00000035107	Dcbld2	DCBLD2	ortholog_one2one
ENSG00000131849	ENSG00000131849.14			ZNF132	
ENSG00000162620	ENSG00000162620.16	ENSMUSG00000028182	Lrriq3	LRRIQ3	ortholog_one2one
ENSG00000055044	ENSG00000055044.11	ENSMUSG00000026020	Nop58	NOP58	ortholog_one2one
ENSG00000249471	ENSG00000249471.8	ENSMUSG00000004500	Zfp324	ZNF324B	ortholog_many2many
ENSG00000083812	ENSG00000083812.13	ENSMUSG00000004500	Zfp324	ZNF324	ortholog_many2many
ENSG00000106258	ENSG00000106258.16	ENSMUSG00000075552	Cyp3a41b	CYP3A5	ortholog_many2many
ENSG00000106258	ENSG00000106258.16	ENSMUSG00000056035	Cyp3a11	CYP3A5	ortholog_many2many
ENSG00000106258	ENSG00000106258.16	ENSMUSG00000029727	Cyp3a13	CYP3A5	ortholog_many2many
ENSG00000106258	ENSG00000106258.16	ENSMUSG00000029630	Cyp3a25	CYP3A5	ortholog_many2many
ENSG00000106258	ENSG00000106258.16	ENSMUSG00000054417	Cyp3a44	CYP3A5	ortholog_many2many
ENSG00000106258	ENSG00000106258.16	ENSMUSG00000070419	Cyp3a57	CYP3A5	ortholog_many2many
ENSG00000106258	ENSG00000106258.16	ENSMUSG00000075551	Cyp3a41a	CYP3A5	ortholog_many2many
ENSG00000106258	ENSG00000106258.16	ENSMUSG00000061292	Cyp3a59	CYP3A5	ortholog_many2many
ENSG00000106258	ENSG00000106258.16	ENSMUSG00000038656	Cyp3a16	CYP3A5	ortholog_many2many
ENSG00000116783	ENSG00000116783.15	ENSMUSG00000040086	Tnni3k	TNNI3K	ortholog_one2one
ENSG00000083838	ENSG00000083838.17	ENSMUSG00000033961	Zfp446	ZNF446	ortholog_one2one
ENSG00000064225	ENSG00000064225.13	ENSMUSG00000022747	St3gal6	ST3GAL6	ortholog_one2one
ENSG00000083807	ENSG00000083807.10	ENSMUSG00000030382	Slc27a5	SLC27A5	ortholog_one2one
ENSG00000204217	ENSG00000204217.16	ENSMUSG00000067336	Bmpr2	BMPR2	ortholog_one2one
ENSG00000119574	ENSG00000119574.13	ENSMUSG00000049600	Zbtb45	ZBTB45	ortholog_one2one
ENSG00000160862	ENSG00000160862.13	ENSMUSG00000037053	Azgp1	AZGP1	ortholog_one2one
ENSG00000162621	ENSG00000162621.7			LRRC53	
ENSG00000174276	ENSG00000174276.7	ENSMUSG00000075227	Znhit2	ZNHIT2	ortholog_one2one
ENSG00000064763	ENSG00000064763.12	ENSMUSG00000030303	Far2	FAR2	ortholog_one2one
ENSG00000149806	ENSG00000149806.11	ENSMUSG00000038274	Fau	FAU	ortholog_one2one
ENSG00000106261	ENSG00000106261.17	ENSMUSG00000029729	Zkscan1	ZKSCAN1	ortholog_one2one
ENSG00000138439	ENSG00000138439.12	ENSMUSG00000041040	Fam117b	FAM117B	ortholog_one2one
ENSG00000116791	ENSG00000116791.14	ENSMUSG00000028199	Cryz	CRYZ	ortholog_one2one
ENSG00000166526	ENSG00000166526.19			ZNF3	
ENSG00000243943	ENSG00000243943.10	ENSMUSG00000062761	Zfp512	ZNF512	ortholog_one2one
ENSG00000162298	ENSG00000162298.19	ENSMUSG00000024807	Syvn1	SYVN1	ortholog_one2one
ENSG00000087502	ENSG00000087502.19	ENSMUSG00000030304	Ergic2	ERGIC2	ortholog_one2one
ENSG00000142002	ENSG00000142002.19	ENSMUSG00000001229	Dpp9	DPP9	ortholog_one2one
ENSG00000163820	ENSG00000163820.16	ENSMUSG00000025241	Fyco1	FYCO1	ortholog_one2one
ENSG00000176714	ENSG00000176714.10			CCDC121	
ENSG00000198522	ENSG00000198522.14	ENSMUSG00000064037	Gpn1	GPN1	ortholog_one2one
ENSG00000162623	ENSG00000162623.16	ENSMUSG00000047583	Tyw3	TYW3	ortholog_one2one
ENSG00000158234	ENSG00000158234.13	ENSMUSG00000096316	Faiml	FAIM	ortholog_one2many
ENSG00000158234	ENSG00000158234.13	ENSMUSG00000032463	Faim	FAIM	ortholog_one2many
ENSG00000170615	ENSG00000170615.16	ENSMUSG00000029015	Slc26a5	SLC26A5	ortholog_one2one
ENSG00000149792	ENSG00000149792.9	ENSMUSG00000007338	Mrpl49	MRPL49	ortholog_one2one
ENSG00000258279	ENSG00000258279.4			LINC00592	
ENSG00000087074	ENSG00000087074.9	ENSMUSG00000040435	Ppp1r15a	PPP1R15A	ortholog_one2one
ENSG00000151276	ENSG00000151276.24	ENSMUSG00000045095	Magi1	MAGI1	ortholog_one2one
ENSG00000167767	ENSG00000167767.14	ENSMUSG00000037185	Krt80	KRT80	ortholog_one2one
ENSG00000104976	ENSG00000104976.13	ENSMUSG00000011837	Snapc2	SNAPC2	ortholog_one2one
ENSG00000014216	ENSG00000014216.16	ENSMUSG00000024942	Capn1	CAPN1	ortholog_one2one
ENSG00000119760	ENSG00000119760.16	ENSMUSG00000053134	Supt7l	SUPT7L	ortholog_one2one
ENSG00000099308	ENSG00000099308.13	ENSMUSG00000031833	Mast3	MAST3	ortholog_one2one
ENSG00000135480	ENSG00000135480.17	ENSMUSG00000023039	Krt7	KRT7	ortholog_one2one
ENSG00000274286	ENSG00000274286.2	ENSMUSG00000058620	Adra2b	ADRA2B	ortholog_one2one
ENSG00000011566	ENSG00000011566.15	ENSMUSG00000024242	Map4k3	MAP4K3	ortholog_one2one
ENSG00000170442	ENSG00000170442.12			KRT86	
ENSG00000105357	ENSG00000105357.20	ENSMUSG00000030739	Myh14	MYH14	ortholog_one2one
ENSG00000205426	ENSG00000205426.11			KRT81	
ENSG00000154358	ENSG00000154358.23	ENSMUSG00000061462	Obscn	OBSCN	ortholog_one2one
ENSG00000144559	ENSG00000144559.11	ENSMUSG00000030316	Tamm41	TAMM41	ortholog_one2one
ENSG00000161850	ENSG00000161850.3	ENSMUSG00000049548	Krt82	KRT82	ortholog_one2one
ENSG00000184945	ENSG00000184945.15	ENSMUSG00000045091	Aqp12	AQP12A	ortholog_one2many
ENSG00000132305	ENSG00000132305.22	ENSMUSG00000052337	Immt	IMMT	ortholog_one2one
ENSG00000189253	ENSG00000189253.8			TRIM64B	
ENSG00000065371	ENSG00000065371.18	ENSMUSG00000022832	Ropn1	ROPN1	ortholog_one2many
ENSG00000184281	ENSG00000184281.15	ENSMUSG00000045752	Tssc4	TSSC4	ortholog_one2one
ENSG00000205420	ENSG00000205420.11	ENSMUSG00000023041	Krt6b	KRT6A	ortholog_many2many
ENSG00000205420	ENSG00000205420.11	ENSMUSG00000058354	Krt6a	KRT6A	ortholog_many2many
ENSG00000205420	ENSG00000205420.11	ENSMUSG00000064232	Gm5414	KRT6A	ortholog_many2many
ENSG00000070985	ENSG00000070985.14	ENSMUSG00000009246	Trpm5	TRPM5	ortholog_one2one
ENSG00000033867	ENSG00000033867.17	ENSMUSG00000021733	Slc4a7	SLC4A7	ortholog_one2one
ENSG00000186081	ENSG00000186081.12	ENSMUSG00000061527	Krt5	KRT5	ortholog_one2many
ENSG00000186081	ENSG00000186081.12	ENSMUSG00000095241	Gm5478	KRT5	ortholog_one2many
ENSG00000170486	ENSG00000170486.11	ENSMUSG00000056605	Krt72	KRT72	ortholog_one2one
ENSG00000186049	ENSG00000186049.8	ENSMUSG00000063661	Krt73	KRT73	ortholog_one2one
ENSG00000179144	ENSG00000179144.5	ENSMUSG00000043931	Gimap7	GIMAP7	ortholog_one2one
ENSG00000133574	ENSG00000133574.10	ENSMUSG00000054435	Gimap4	GIMAP4	ortholog_one2one
ENSG00000005007	ENSG00000005007.14	ENSMUSG00000058301	Upf1	UPF1	ortholog_one2one
ENSG00000013441	ENSG00000013441.17	ENSMUSG00000026034	Clk1	CLK1	ortholog_one2one
ENSG00000155974	ENSG00000155974.14	ENSMUSG00000034813	Grip1	GRIP1	ortholog_one2one
ENSG00000133561	ENSG00000133561.15	ENSMUSG00000047867	Gimap6	GIMAP6	ortholog_one2one
ENSG00000106565	ENSG00000106565.19	ENSMUSG00000029810	Tmem176b	TMEM176B	ortholog_one2one
ENSG00000135932	ENSG00000135932.12	ENSMUSG00000036707	Cab39	CAB39	ortholog_one2one
ENSG00000105088	ENSG00000105088.9	ENSMUSG00000032172	Olfm2	OLFM2	ortholog_one2one
ENSG00000133612	ENSG00000133612.20	ENSMUSG00000023353	Agap3	AGAP3	ortholog_one2one
ENSG00000163092	ENSG00000163092.22	ENSMUSG00000027022	Xirp2	XIRP2	ortholog_one2one
ENSG00000243130	ENSG00000243130.8			PSG11	
ENSG00000137731	ENSG00000137731.14	ENSMUSG00000059412	Fxyd2	FXYD2	ortholog_one2one
ENSG00000242221	ENSG00000242221.9			PSG2	
ENSG00000221826	ENSG00000221826.10			PSG3	
ENSG00000124467	ENSG00000124467.20			PSG8	
ENSG00000255245	ENSG00000255245.4			FXYD6-FXYD2	
ENSG00000231924	ENSG00000231924.10			PSG1	
ENSG00000115966	ENSG00000115966.18	ENSMUSG00000027104	Atf2	ATF2	ortholog_one2one
ENSG00000105443	ENSG00000105443.17	ENSMUSG00000003269	Cyth2	CYTH2	ortholog_one2one
ENSG00000198431	ENSG00000198431.18	ENSMUSG00000020250	Txnrd1	TXNRD1	ortholog_one2one
ENSG00000106648	ENSG00000106648.15	ENSMUSG00000028938	Galntl5	GALNTL5	ortholog_one2one
ENSG00000071564	ENSG00000071564.19	ENSMUSG00000020167	Tcf3	TCF3	ortholog_one2one
ENSG00000178096	ENSG00000178096.9	ENSMUSG00000015943	Bola1	BOLA1	ortholog_one2one
ENSG00000159164	ENSG00000159164.10	ENSMUSG00000038486	Sv2a	SV2A	ortholog_one2one
ENSG00000157212	ENSG00000157212.20	ENSMUSG00000002221	Paxip1	PAXIP1	ortholog_one2one
ENSG00000187950	ENSG00000187950.9			OVCH1	
ENSG00000143368	ENSG00000143368.10	ENSMUSG00000068856	Sf3b4	SF3B4	ortholog_one2one
ENSG00000110324	ENSG00000110324.12	ENSMUSG00000032089	Il10ra	IL10RA	ortholog_one2one
ENSG00000150337	ENSG00000150337.14	ENSMUSG00000015947	Fcgr1	FCGR1A	ortholog_one2one
ENSG00000110921	ENSG00000110921.14	ENSMUSG00000041939	Mvk	MVK	ortholog_one2one
ENSG00000009335	ENSG00000009335.19	ENSMUSG00000039000	Ube3c	UBE3C	ortholog_one2one
ENSG00000166311	ENSG00000166311.10	ENSMUSG00000037049	Smpd1	SMPD1	ortholog_one2one
ENSG00000116852	ENSG00000116852.15	ENSMUSG00000041642	Kif21b	KIF21B	ortholog_one2one
ENSG00000130402	ENSG00000130402.14	ENSMUSG00000054808	Actn4	ACTN4	ortholog_one2one
ENSG00000179532	ENSG00000179532.13	ENSMUSG00000030882	Dnhd1	DNHD1	ortholog_one2one
ENSG00000111215	ENSG00000111215.12			PRR4	
