,ensembl_gene_id,external_gene_name,hsapiens_homolog_ensembl_gene,hsapiens_homolog_associated_gene_name
47651,ENSMUSG00000090642,Gm17182,,
47652,ENSMUSG00002076650,Snord3b1,,
47653,ENSMUSG00000119262,Snord3b1,,
47654,ENSMUSG00000118968,Gm23137,,
47655,ENSMUSG00002075453,Snord3b3,,
47656,ENSMUSG00000077150,Gm24581,,
47657,ENSMUSG00000018433,Nol11,ENSG00000130935,NOL11
47658,ENSMUSG00000100717,1700120G07Rik,,
47659,ENSMUSG00000029415,Sdad1,ENSG00000198301,SDAD1
47660,ENSMUSG00000073804,Nps,ENSG00000214285,NPS
47661,ENSMUSG00000107923,Gm43922,,
47662,ENSMUSG00000108223,Gm43933,,
47663,ENSMUSG00000107752,Gm43934,,
47664,ENSMUSG00000109891,Gm45339,,
47665,ENSMUSG00000073803,4930544L04Rik,,
47666,ENSMUSG00000107438,Gm43945,,
47667,ENSMUSG00000048377,Foxi2,ENSG00000186766,FOXI2
47668,ENSMUSG00000030111,A2m,ENSG00000175899,A2M
47669,ENSMUSG00000109598,Gm36356,,
47670,ENSMUSG00000050866,Clrn3,ENSG00000180745,CLRN3
47671,ENSMUSG00000074734,Taf7l2,,
47672,ENSMUSG00000026601,Axdnd1,ENSG00000162779,AXDND1
47673,ENSMUSG00000112461,Gm47625,,
47674,ENSMUSG00000020317,Theg,ENSG00000105549,THEG
47675,ENSMUSG00000030924,Rexo5,ENSG00000005189,REXO5
47676,ENSMUSG00000045912,C2cd4c,ENSG00000183186,C2CD4C
47677,ENSMUSG00000032517,Mobp,ENSG00000168314,MOBP
47678,ENSMUSG00000020312,Shc2,,
47679,ENSMUSG00000107998,Gm44018,,
47680,ENSMUSG00000108022,Gm7298,ENSG00000160111,CPAMD8
47681,ENSMUSG00000108022,Gm7298,ENSG00000126838,PZP
47682,ENSMUSG00000078193,Gm2000,ENSG00000136942,RPL35
47683,ENSMUSG00000026600,Soat1,ENSG00000057252,SOAT1
47684,ENSMUSG00000045573,Penk,ENSG00000181195,PENK
47685,ENSMUSG00000085996,A830012C17Rik,,
47686,ENSMUSG00000085155,Gm11780,,
47687,ENSMUSG00000095971,Gm26436,,
47688,ENSMUSG00000119648,Snord3b3,,
47689,ENSMUSG00000066324,Bpnt2,ENSG00000104331,BPNT2
47690,ENSMUSG00000111977,Gm47163,,
47691,ENSMUSG00000035963,Odf3l2,ENSG00000181781,ODF3L2
47692,ENSMUSG00000020886,Dlg4,ENSG00000132535,DLG4
47693,ENSMUSG00000020308,Tpgs1,ENSG00000141933,TPGS1
47694,ENSMUSG00000048787,Dcun1d3,ENSG00000188215,DCUN1D3
47695,ENSMUSG00000120698,Gm56985,,
47696,ENSMUSG00000112299,Gm17870,,
47697,ENSMUSG00000028274,Rngtt,ENSG00000111880,RNGTT
47698,ENSMUSG00000019966,Kitl,ENSG00000049130,KITLG
47699,ENSMUSG00000059908,Mug1,ENSG00000160111,CPAMD8
47700,ENSMUSG00000059908,Mug1,ENSG00000126838,PZP
47701,ENSMUSG00000106698,Gm43599,,
47702,ENSMUSG00000088623,Gm23031,,
47703,ENSMUSG00000029189,Sel1l3,ENSG00000091490,SEL1L3
47704,ENSMUSG00000111219,Gm38642,,
47705,ENSMUSG00000098492,Gm19353,,
47706,ENSMUSG00000104494,Gm37111,,
47707,ENSMUSG00000098893,Gm17828,,
47708,ENSMUSG00000111360,Gm38642,,
47709,ENSMUSG00000102225,Gm37983,,
47710,ENSMUSG00000111498,Gm47059,,
47711,ENSMUSG00000030922,Lyrm1,ENSG00000102897,LYRM1
47712,ENSMUSG00000103133,Gm37303,,
47713,ENSMUSG00000103388,Gm37581,,
47714,ENSMUSG00000102925,Gm37150,,
47715,ENSMUSG00000098959,Gm27230,,
47716,ENSMUSG00000098801,Gm27255,,
47717,ENSMUSG00000099019,Gm27254,,
47718,ENSMUSG00000032221,Mns1,ENSG00000138587,MNS1
47719,ENSMUSG00000083228,Gm11779,,
47720,ENSMUSG00000087099,Gm11782,,
47721,ENSMUSG00000084237,Gm11781,,
47722,ENSMUSG00000080831,Gm12529,,
47723,ENSMUSG00000046145,1700018M17Rik,,
47724,ENSMUSG00000086066,4930423M02Rik,,
47725,ENSMUSG00000109200,Gm44969,,
47726,ENSMUSG00000103199,Gm37648,,
47727,ENSMUSG00000098310,Mir8118,,
47728,ENSMUSG00000081206,Gm11935,,
47729,ENSMUSG00000100218,Gm8296,,
47730,ENSMUSG00002075451,Gm56177,,
47731,ENSMUSG00000052303,Mrgpra6,ENSG00000179826,MRGPRX3
47732,ENSMUSG00000052303,Mrgpra6,ENSG00000170255,MRGPRX1
47733,ENSMUSG00000052303,Mrgpra6,ENSG00000179817,MRGPRX4
47734,ENSMUSG00000052303,Mrgpra6,ENSG00000183695,MRGPRX2
47735,ENSMUSG00000077397,Gm24341,,
47736,ENSMUSG00000100361,Gm7063,,
47737,ENSMUSG00000112831,Gm35533,,
47738,ENSMUSG00000049119,Fam110b,ENSG00000169122,FAM110B
47739,ENSMUSG00002075807,Gm55382,,
47740,ENSMUSG00000100894,Gm8304,,
47741,ENSMUSG00002076343,Gm55383,,
47742,ENSMUSG00000112633,Gm47627,,
47743,ENSMUSG00000103445,Gm36948,,
47744,ENSMUSG00000112522,Gm47632,,
47745,ENSMUSG00000119267,Gm23216,,
47746,ENSMUSG00000098778,Gm27231,,
47747,ENSMUSG00000112122,Gm47628,,
47748,ENSMUSG00000009687,Fxyd5,,
47749,ENSMUSG00000065255,Gm23974,ENSG00000201457,SNORA55
47750,ENSMUSG00000112178,Gm47630,,
47751,ENSMUSG00000100843,Gm8307,,
47752,ENSMUSG00000111831,Gm47064,,
47753,ENSMUSG00000112485,Gm47631,,
47754,ENSMUSG00000087764,Gm23984,,
47755,ENSMUSG00000110726,Gm18101,,
47756,ENSMUSG00000112580,Gm47673,,
47757,ENSMUSG00002076330,Gm56077,ENSG00000222969,RN7SKP8
47758,ENSMUSG00000025995,Wdr75,ENSG00000115368,WDR75
47759,ENSMUSG00000036676,Tmtc3,ENSG00000139324,TMTC3
47760,ENSMUSG00000111270,Gm47066,,
47761,ENSMUSG00000111720,Gm39459,,
47762,ENSMUSG00000110911,Gm47068,,
47763,ENSMUSG00000107735,Gm44173,,
47764,ENSMUSG00000111233,Gm47069,,
47765,ENSMUSG00000017943,Gdap1l1,ENSG00000124194,GDAP1L1
47766,ENSMUSG00000108083,Mug4-ps,,
47767,ENSMUSG00000110730,Gm19385,,
47768,ENSMUSG00000111094,Gm34425,,
47769,ENSMUSG00000111445,Gm47070,,
47770,ENSMUSG00000111528,Gm39460,,
47771,ENSMUSG00000100146,1700020M21Rik,,
47772,ENSMUSG00000086365,4930593C16Rik,,
47773,ENSMUSG00000000693,Loxl3,ENSG00000115318,LOXL3
47774,ENSMUSG00000006932,Ctnnb1,ENSG00000168036,CTNNB1
47775,ENSMUSG00000044288,Cnr1,ENSG00000118432,CNR1
47776,ENSMUSG00000028383,Hsdl2,ENSG00000119471,HSDL2
47777,ENSMUSG00000048486,Fitm2,ENSG00000197296,FITM2
47778,ENSMUSG00000029417,Cxcl9,ENSG00000138755,CXCL9
47779,ENSMUSG00000099238,Mir7001,,
47780,ENSMUSG00000027364,Usp50,ENSG00000170236,USP50
47781,ENSMUSG00000099035,Mir7040,,
47782,ENSMUSG00002076332,Gm56011,,
47783,ENSMUSG00000068329,Htra2,ENSG00000115317,HTRA2
47784,ENSMUSG00000061461,Smim20,ENSG00000250317,SMIM20
47785,ENSMUSG00002075734,Gm56179,,
47786,ENSMUSG00000077392,Gm24337,,
47787,ENSMUSG00000083232,Gm11796,,
47788,ENSMUSG00000084360,Gm11797,,
47789,ENSMUSG00000028264,Spaca1,ENSG00000118434,SPACA1
47790,ENSMUSG00000106981,Gm45495,,
47791,ENSMUSG00002076314,Gm56012,,
47792,ENSMUSG00000106808,Gm42745,,
47793,ENSMUSG00002075450,Gm56013,,
47794,ENSMUSG00000019971,Cep290,ENSG00000198707,CEP290
47795,ENSMUSG00000010721,Lmbr1,ENSG00000105983,LMBR1
47796,ENSMUSG00000045071,E130308A19Rik,ENSG00000165185,KIAA1958
47797,ENSMUSG00000053353,2310001K24Rik,,
47798,ENSMUSG00000074846,Gm10774,,
47799,ENSMUSG00000075025,Gm10804,,
47800,ENSMUSG00000099850,Gm28906,,
47801,ENSMUSG00000084817,Gm5526,,
47802,ENSMUSG00000101693,Gm19461,,
47803,ENSMUSG00000080961,Gm11798,,
47804,ENSMUSG00000028240,Cyp7a1,ENSG00000167910,CYP7A1
47805,ENSMUSG00000078949,R3hdml,ENSG00000101074,R3HDML
47806,ENSMUSG00000115958,Gm28040,ENSG00000170498,KISS1
47807,ENSMUSG00000009145,Dqx1,ENSG00000144045,DQX1
47808,ENSMUSG00000098306,Gm28040,,
47809,ENSMUSG00000026842,Abl1,ENSG00000097007,ABL1
47810,ENSMUSG00000085295,4930430E12Rik,,
47811,ENSMUSG00000038544,Inip,ENSG00000148153,INIP
47812,ENSMUSG00000070645,Ren1,ENSG00000143839,REN
47813,ENSMUSG00000068327,Tlx2,ENSG00000115297,TLX2
47814,ENSMUSG00000028385,Snx30,ENSG00000148158,SNX30
47815,ENSMUSG00000103189,Gm37092,,
47816,ENSMUSG00000069678,Pcgf1,ENSG00000115289,PCGF1
47817,ENSMUSG00000070644,Etnk2,ENSG00000143845,ETNK2
47818,ENSMUSG00000024393,Prrc2a,ENSG00000204469,PRRC2A
47819,ENSMUSG00000080772,Gm12543,,
47820,ENSMUSG00000073843,Gm12542,,
47821,ENSMUSG00000087841,Gm25623,,
47822,ENSMUSG00000087602,Gm12753,,
47823,ENSMUSG00000032812,Arap1,ENSG00000186635,ARAP1
47824,ENSMUSG00000062554,Gm12751,,
47825,ENSMUSG00000028386,Slc46a2,ENSG00000119457,SLC46A2
47826,ENSMUSG00000070643,Sox13,ENSG00000143842,SOX13
47827,ENSMUSG00000081384,Gm12752,,
47828,ENSMUSG00000082649,Gm12754,,
47829,ENSMUSG00002076201,Gm56181,ENSG00000252615,Y_RNA
47830,ENSMUSG00000041333,Mup4,,
47831,ENSMUSG00000106193,Mir7090,,
47832,ENSMUSG00000090626,Tex9,ENSG00000151575,TEX9
47833,ENSMUSG00000084119,Gm12351,,
47834,ENSMUSG00000095588,Gm12350,,
47835,ENSMUSG00000078689,Mup6,,
47836,ENSMUSG00000118678,Mir3470a,,
47837,ENSMUSG00000107499,Ccdc142,ENSG00000135637,CCDC142
47838,ENSMUSG00000028291,Akirin2,ENSG00000135334,AKIRIN2
47839,ENSMUSG00000101004,Gm8596,,
47840,ENSMUSG00000105741,C79130,,
47841,ENSMUSG00002075488,Gm56016,,
47842,ENSMUSG00000100108,Gm28100,,
47843,ENSMUSG00000097561,4632411P08Rik,,
47844,ENSMUSG00000046567,4930430F08Rik,ENSG00000133641,C12orf29
47845,ENSMUSG00000099342,Gm18180,,
47846,ENSMUSG00000118600,Gm56303,,
47847,ENSMUSG00000001569,Nom1,ENSG00000146909,NOM1
47848,ENSMUSG00000043102,Qrfp,ENSG00000188710,QRFP
47849,ENSMUSG00000026226,Spata3,ENSG00000173699,SPATA3
47850,ENSMUSG00000087578,Ccdc142os,,
47851,ENSMUSG00000030037,Mrpl53,ENSG00000204822,MRPL53
47852,ENSMUSG00000073842,Mup7,,
47853,ENSMUSG00000027016,Zfp385b,ENSG00000144331,ZNF385B
47854,ENSMUSG00000030036,Mogs,ENSG00000115275,MOGS
47855,ENSMUSG00000001566,Mnx1,ENSG00000130675,MNX1
47856,ENSMUSG00000083239,Mup-ps1,,
47857,ENSMUSG00000064853,Gm23442,ENSG00000200816,SNORA38
47858,ENSMUSG00000028249,Sdcbp,ENSG00000137575,SDCBP
47859,ENSMUSG00000090936,Gm17705,,
47860,ENSMUSG00000118780,Gm24538,,
47861,ENSMUSG00000078182,Gm6083,,
47862,ENSMUSG00000024397,Aif1,ENSG00000204472,AIF1
47863,ENSMUSG00000030035,Wbp1,ENSG00000239779,WBP1
47864,ENSMUSG00000039000,Ube3c,ENSG00000009335,UBE3C
47865,ENSMUSG00000112000,Gm47956,,
47866,ENSMUSG00000056912,1700017N19Rik,ENSG00000165805,C12orf50
47867,ENSMUSG00000026227,2810459M11Rik,ENSG00000204128,C2orf72
47868,ENSMUSG00000030034,Ino80b,ENSG00000115274,INO80B
47869,ENSMUSG00000061288,Taok3,ENSG00000135090,TAOK3
47870,ENSMUSG00000026229,Psmd1,ENSG00000173692,PSMD1
47871,ENSMUSG00000026841,Fibcd1,ENSG00000130720,FIBCD1
47872,ENSMUSG00000108109,Gm44287,,
47873,ENSMUSG00000034930,Rtkn,ENSG00000114993,RTKN
47874,ENSMUSG00000086076,Ncr3-ps,,
47875,ENSMUSG00000073412,Lst1,ENSG00000204482,LST1
47876,ENSMUSG00000085845,Gm13944,,
47877,ENSMUSG00000024399,Ltb,ENSG00000227507,LTB
47878,ENSMUSG00000086356,Gm13441,,
47879,ENSMUSG00000017950,Hnf4a,ENSG00000101076,HNF4A
47880,ENSMUSG00000098291,Mir6973a,,
47881,ENSMUSG00000024401,Tnf,ENSG00000232810,TNF
47882,ENSMUSG00000077274,Gm22786,ENSG00000212490,
47883,ENSMUSG00000077274,Gm22786,ENSG00000212588,SNORA26
47884,ENSMUSG00000026228,Htr2b,ENSG00000135914,HTR2B
47885,ENSMUSG00000024402,Lta,ENSG00000226979,LTA
47886,ENSMUSG00000103272,Gm37914,,
47887,ENSMUSG00000094638,Gm21972,,
47888,ENSMUSG00000099006,Mir6974,,
47889,ENSMUSG00000120349,Gm56884,,
47890,ENSMUSG00000042419,Nfkbil1,ENSG00000204498,NFKBIL1
47891,ENSMUSG00000062590,Armc9,ENSG00000135931,ARMC9
47892,ENSMUSG00000112328,Gm47325,,
47893,ENSMUSG00000112104,Gm35722,,
47894,ENSMUSG00000112403,Gm47227,,
47895,ENSMUSG00000112382,Gm47228,,
47896,ENSMUSG00000091779,Gm21293,,
47897,ENSMUSG00000081650,Gm16181,,
47898,ENSMUSG00000097427,Gm6763,,
47899,ENSMUSG00000024403,Atp6v1g2,ENSG00000213760,ATP6V1G2
47900,ENSMUSG00000097878,Gm8764,,
47901,ENSMUSG00000097550,Gm21304,,
47902,ENSMUSG00000094144,Gm21312,,
47903,ENSMUSG00000095022,Gm20765,,
47904,ENSMUSG00000019432,Ddx39b,ENSG00000198563,DDX39B
47905,ENSMUSG00000030032,Wdr54,ENSG00000005448,WDR54
47906,ENSMUSG00000090854,Gm4340,,
47907,ENSMUSG00000088408,Gm25881,,
47908,ENSMUSG00000017679,Ttpal,ENSG00000124120,TTPAL
47909,ENSMUSG00000088343,Gm22339,,
47910,ENSMUSG00000112245,Gm8689,,
47911,ENSMUSG00000112069,Gm9476,,
47912,ENSMUSG00002076294,Gm56085,,
47913,ENSMUSG00000112737,Gm4898,,
47914,ENSMUSG00000096986,4930509E16Rik,,
47915,ENSMUSG00000112408,Gm8701,,
47916,ENSMUSG00000091552,Gm8711,,
47917,ENSMUSG00000112480,Gm4310,,
47918,ENSMUSG00000112777,Gm8723,,
47919,ENSMUSG00000037674,Rfx7,ENSG00000181827,RFX7
47920,ENSMUSG00000112453,Gm4781,,
47921,ENSMUSG00000091101,Gm4302,,
47922,ENSMUSG00000112931,Gm4303,,
47923,ENSMUSG00000112856,Gm4305,,
47924,ENSMUSG00000096744,Gm4307,,
47925,ENSMUSG00000095673,Gm4308,,
47926,ENSMUSG00000096640,Gm4312,,
47927,ENSMUSG00000092867,Mir3058,,
47928,ENSMUSG00002075187,Gm55210,,
47929,ENSMUSG00000112439,Gm33336,,
47930,ENSMUSG00000078688,Mup2,,
47931,ENSMUSG00000112538,Gm47667,,
47932,ENSMUSG00000112025,Gm47669,,
47933,ENSMUSG00000112519,Gm47671,,
47934,ENSMUSG00000112289,1110019B22Rik,,
47935,ENSMUSG00000112188,Gm47708,,
47936,ENSMUSG00000101517,4732465J04Rik,,
47937,ENSMUSG00000030030,1700003E16Rik,ENSG00000284308,C2orf81
47938,ENSMUSG00000026840,Lamc3,ENSG00000050555,LAMC3
47939,ENSMUSG00000031865,Dctn1,ENSG00000204843,DCTN1
47940,ENSMUSG00000121062,Gm57010,,
47941,ENSMUSG00000112771,Gm47718,,
47942,ENSMUSG00000112599,Gm47719,,
47943,ENSMUSG00000073840,Mup-ps2,,
47944,ENSMUSG00000111992,Gm47724,,
47945,ENSMUSG00000099310,Gm19427,,
47946,ENSMUSG00000112400,Gm47725,,
47947,ENSMUSG00000104347,Gm37689,,
47948,ENSMUSG00000102672,Gm37105,,
47949,ENSMUSG00000078687,Mup8,,
47950,ENSMUSG00000098275,Gm18014,,
47951,ENSMUSG00000099051,Gm27241,,
47952,ENSMUSG00000077268,Gm24433,,
47953,ENSMUSG00000074780,Anapc15-ps,ENSG00000110200,ANAPC15
47954,ENSMUSG00000098573,Gm27232,,
47955,ENSMUSG00000020310,Madcam1,ENSG00000099866,MADCAM1
47956,ENSMUSG00000075770,Gm22589,ENSG00000265236,SNORD84
47957,ENSMUSG00000098499,Mir6975,,
47958,ENSMUSG00000064735,Gm23057,,
47959,ENSMUSG00000065273,Gm25128,ENSG00000201785,SNORD117
47960,ENSMUSG00000098269,Mir8094,,
47961,ENSMUSG00000121509,,,
47962,ENSMUSG00000040936,Ulk4,ENSG00000168038,ULK4
47963,ENSMUSG00000049823,Zbtb12,ENSG00000204366,ZBTB12
47964,ENSMUSG00000095455,Mup-ps3,,
47965,ENSMUSG00000040044,Orc3,ENSG00000135336,ORC3
47966,ENSMUSG00000121067,Gm56901,,
47967,ENSMUSG00000013787,Ehmt2,ENSG00000204371,EHMT2
47968,ENSMUSG00000020219,Timm13,ENSG00000099800,TIMM13
47969,ENSMUSG00000062075,Lmnb2,ENSG00000176619,LMNB2
47970,ENSMUSG00000017707,Serinc3,ENSG00000132824,SERINC3
47971,ENSMUSG00000015312,Gadd45b,ENSG00000099860,GADD45B
47972,ENSMUSG00000107225,Gm43637,,
47973,ENSMUSG00002075044,Gm56023,,
47974,ENSMUSG00000032959,Pebp1,,
47975,ENSMUSG00000048240,Gng7,ENSG00000176533,GNG7
47976,ENSMUSG00000106829,Gm3786,,
47977,ENSMUSG00000106714,Gm42546,,
47978,ENSMUSG00000097163,BC051077,,
47979,ENSMUSG00000072688,Gm10399,,
47980,ENSMUSG00000083808,Gm3828,,
47981,ENSMUSG00000043670,Diras1,ENSG00000176490,DIRAS1
47982,ENSMUSG00000066894,Vsig10,ENSG00000176834,VSIG10
47983,ENSMUSG00000087114,Gm16099,,
47984,ENSMUSG00000046822,Slc39a3,ENSG00000141873,SLC39A3
47985,ENSMUSG00000058812,0610039K10Rik,,
47986,ENSMUSG00000001864,Aif1l,ENSG00000126878,AIF1L
47987,ENSMUSG00000004937,Sgta,ENSG00000104969,SGTA
47988,ENSMUSG00000081274,Gm15727,,
47989,ENSMUSG00002074955,Snord3b4,,
47990,ENSMUSG00000003585,Sec14l2,ENSG00000100003,SEC14L2
47991,ENSMUSG00000034842,Art3,ENSG00000156219,ART3
47992,ENSMUSG00000074111,Mrgpra9,ENSG00000179826,MRGPRX3
47993,ENSMUSG00000074111,Mrgpra9,ENSG00000170255,MRGPRX1
47994,ENSMUSG00000074111,Mrgpra9,ENSG00000179817,MRGPRX4
47995,ENSMUSG00000074111,Mrgpra9,ENSG00000183695,MRGPRX2
47996,ENSMUSG00000052273,Dnah3,ENSG00000158486,DNAH3
47997,ENSMUSG00000085737,Gm13442,,
47998,ENSMUSG00000035268,Pkig,ENSG00000168734,PKIG
47999,ENSMUSG00000119851,Snord3b4,,
48000,ENSMUSG00000083894,Gm11489,,
48001,ENSMUSG00000028245,Nsmaf,ENSG00000035681,NSMAF
48002,ENSMUSG00000082364,Gm11955,,
48003,ENSMUSG00002075931,Snord3b2,,
48004,ENSMUSG00000081103,Rps12-ps26,,
48005,ENSMUSG00000083838,Gm11957,,
48006,ENSMUSG00000081360,Gm11718,,
48007,ENSMUSG00000119761,Snord3b2,,
48008,ENSMUSG00000003581,Rnf215,ENSG00000099999,RNF215
48009,ENSMUSG00002076558,Gm56090,ENSG00000252396,RN7SKP195
48010,ENSMUSG00000091336,Gm17157,,
48011,ENSMUSG00000110863,Gm34655,,
48012,ENSMUSG00000032216,Nedd4,ENSG00000069869,NEDD4
48013,ENSMUSG00000087538,Gm16341,,
48014,ENSMUSG00000079445,B3gnt7,ENSG00000156966,B3GNT7
48015,ENSMUSG00000093080,Mir3060,,
48016,ENSMUSG00000040430,Pitpnc1,ENSG00000154217,PITPNC1
48017,ENSMUSG00000099644,Gm28626,,
48018,ENSMUSG00000004929,Thop1,ENSG00000172009,THOP1
48019,ENSMUSG00000102541,Gm38135,,
48020,ENSMUSG00000103531,2610300A13Rik,,
48021,ENSMUSG00000048814,Lonrf2,ENSG00000170500,LONRF2
48022,ENSMUSG00000087129,Gm16316,,
48023,ENSMUSG00000017697,Ada,ENSG00000196839,ADA
48024,ENSMUSG00000035041,Creb3l3,ENSG00000060566,CREB3L3
48025,ENSMUSG00000026080,Chst10,ENSG00000115526,CHST10
48026,ENSMUSG00000081995,Gm11719,,
48027,ENSMUSG00000087683,Gm11712,,
48028,ENSMUSG00000085245,Gm11713,,
48029,ENSMUSG00000051427,Ccdc157,ENSG00000187860,CCDC157
48030,ENSMUSG00000099560,Mrgprx3-ps,,
48031,ENSMUSG00000098783,Mir7050,,
48032,ENSMUSG00000050650,Mrgpra1,ENSG00000179826,MRGPRX3
48033,ENSMUSG00000050650,Mrgpra1,ENSG00000170255,MRGPRX1
48034,ENSMUSG00000050650,Mrgpra1,ENSG00000179817,MRGPRX4
48035,ENSMUSG00000050650,Mrgpra1,ENSG00000183695,MRGPRX2
48036,ENSMUSG00000109164,Gm45085,,
48037,ENSMUSG00000100470,Gm29479,,
48038,ENSMUSG00000088172,Gm25217,ENSG00000212345,RNU6-700P
48039,ENSMUSG00000088172,Gm25217,ENSG00000253074,RNU6-586P
48040,ENSMUSG00000119701,Gm25326,,
48041,ENSMUSG00000109445,4930560O18Rik,,
48042,ENSMUSG00000093973,Mrgpra2a,ENSG00000179826,MRGPRX3
48043,ENSMUSG00000093973,Mrgpra2a,ENSG00000170255,MRGPRX1
48044,ENSMUSG00000093973,Mrgpra2a,ENSG00000179817,MRGPRX4
48045,ENSMUSG00000093973,Mrgpra2a,ENSG00000183695,MRGPRX2
48046,ENSMUSG00000096719,Mrgpra2b,ENSG00000179826,MRGPRX3
48047,ENSMUSG00000096719,Mrgpra2b,ENSG00000170255,MRGPRX1
48048,ENSMUSG00000096719,Mrgpra2b,ENSG00000179817,MRGPRX4
48049,ENSMUSG00000096719,Mrgpra2b,ENSG00000183695,MRGPRX2
48050,ENSMUSG00000101780,Gm7255,,
48051,ENSMUSG00000106347,Mir5615-1,,
48052,ENSMUSG00000093498,Mir5615-2,,
48053,ENSMUSG00000101944,Mrgprc4-ps,,
48054,ENSMUSG00000027365,Trpm7,ENSG00000092439,TRPM7
48055,ENSMUSG00000035027,Map2k2,ENSG00000126934,MAP2K2
48056,ENSMUSG00000101664,Mrgpra14,,
48057,ENSMUSG00000099659,Gm9322,,
48058,ENSMUSG00000030653,Gm45837,,
48059,ENSMUSG00000103647,Gm37707,,
48060,ENSMUSG00000102447,Gm6621,,
48061,ENSMUSG00000067604,Nms,ENSG00000204640,NMS
48062,ENSMUSG00000078698,Mrgpra3,ENSG00000179826,MRGPRX3
48063,ENSMUSG00000078698,Mrgpra3,ENSG00000170255,MRGPRX1
48064,ENSMUSG00000078698,Mrgpra3,ENSG00000179817,MRGPRX4
48065,ENSMUSG00000078698,Mrgpra3,ENSG00000183695,MRGPRX2
48066,ENSMUSG00000036578,Fxyd7,ENSG00000221946,FXYD7
48067,ENSMUSG00000104273,A530064N14Rik,,
48068,ENSMUSG00000102573,Gm7265,,
48069,ENSMUSG00000104066,Gm37955,,
48070,ENSMUSG00000085782,Gm15624,,
48071,ENSMUSG00000032536,Trak1,ENSG00000182606,TRAK1
48072,ENSMUSG00000016181,Utp25,ENSG00000117597,UTP25
48073,ENSMUSG00000081913,Gm11803,,
48074,ENSMUSG00000081388,Gm11801,,
48075,ENSMUSG00000068323,Slc4a5,ENSG00000188687,SLC4A5
48076,ENSMUSG00000077302,Gm22473,,
48077,ENSMUSG00000020884,Asgr1,ENSG00000141505,ASGR1
48078,ENSMUSG00000086052,Gm11802,,
48079,ENSMUSG00000083023,Gm11804,,
48080,ENSMUSG00000086070,8430436N08Rik,,
48081,ENSMUSG00000085630,Gm11795,,
48082,ENSMUSG00000082024,Gm11794,,
48083,ENSMUSG00000094771,Gm23860,,
48084,ENSMUSG00000083068,Gm11800,,
48085,ENSMUSG00000028292,Rars2,ENSG00000146282,RARS2
48086,ENSMUSG00000100665,Mrgprc1-ps,,
48087,ENSMUSG00000101087,Gm2707,,
48088,ENSMUSG00000101817,Gm28288,,
48089,ENSMUSG00000099603,Mrgprc3-ps,,
48090,ENSMUSG00000030917,Tmem159,ENSG00000011638,LDAF1
48091,ENSMUSG00000029364,Wsb2,ENSG00000176871,WSB2
48092,ENSMUSG00000079144,A130010J15Rik,ENSG00000162757,C1orf74
48093,ENSMUSG00000007034,Slc44a4,ENSG00000204385,SLC44A4
48094,ENSMUSG00000035011,Zbtb7a,ENSG00000178951,ZBTB7A
48095,ENSMUSG00000101739,Gm5733,,
48096,ENSMUSG00000037318,Traf3ip3,ENSG00000009790,TRAF3IP3
48097,ENSMUSG00002076926,Gm56336,,
48098,ENSMUSG00000100920,Gm18348,,
48099,ENSMUSG00000102109,Gm29563,,
48100,ENSMUSG00000102068,Mrgprc7-ps,,
48101,ENSMUSG00000102128,Gm18349,,
48102,ENSMUSG00000101622,Mrgpra18-ps,,
48103,ENSMUSG00000101101,Gm18350,,
48104,ENSMUSG00000101759,Gm5734,,
48105,ENSMUSG00000005667,Mthfd2,ENSG00000065911,MTHFD2
48106,ENSMUSG00000101906,Mrgprc2-ps,,
48107,ENSMUSG00000067173,Mrgpra4,ENSG00000179826,MRGPRX3
48108,ENSMUSG00000067173,Mrgpra4,ENSG00000170255,MRGPRX1
48109,ENSMUSG00000067173,Mrgpra4,ENSG00000179817,MRGPRX4
48110,ENSMUSG00000067173,Mrgpra4,ENSG00000183695,MRGPRX2
48111,ENSMUSG00000034855,Cxcl10,ENSG00000169245,CXCL10
48112,ENSMUSG00000070552,Mrgprx1,ENSG00000179826,MRGPRX3
48113,ENSMUSG00000070552,Mrgprx1,ENSG00000170255,MRGPRX1
48114,ENSMUSG00000070552,Mrgprx1,ENSG00000179817,MRGPRX4
48115,ENSMUSG00000070552,Mrgprx1,ENSG00000183695,MRGPRX2
48116,ENSMUSG00000101063,Mrgprb7-ps,,
48117,ENSMUSG00000004934,Pias4,ENSG00000105229,PIAS4
48118,ENSMUSG00000102003,Gm28666,,
48119,ENSMUSG00000101900,Mrgprb12-ps,,
48120,ENSMUSG00000102100,Gm18351,,
48121,ENSMUSG00000101352,Gm28665,,
48122,ENSMUSG00000070551,Mrgprb5,ENSG00000179826,MRGPRX3
48123,ENSMUSG00000070551,Mrgprb5,ENSG00000170255,MRGPRX1
48124,ENSMUSG00000070551,Mrgprb5,ENSG00000179817,MRGPRX4
48125,ENSMUSG00000070551,Mrgprb5,ENSG00000183695,MRGPRX2
48126,ENSMUSG00000041261,Car8,ENSG00000178538,CA8
48127,ENSMUSG00000101543,Gm18352,,
48128,ENSMUSG00000070550,Mrgprb4,ENSG00000179826,MRGPRX3
48129,ENSMUSG00000070550,Mrgprb4,ENSG00000170255,MRGPRX1
48130,ENSMUSG00000070550,Mrgprb4,ENSG00000179817,MRGPRX4
48131,ENSMUSG00000070550,Mrgprb4,ENSG00000183695,MRGPRX2
